대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증,자격증ID
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용관리사,M087
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용위험분석사(CRA),M090
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용분석사,M088
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,여신심사역,M093
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,자산관리사(FP),M103
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,재경관리사,M104
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,개인보험심사역,M041
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,기업보험심사역,M048
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,신용상담사,M089
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,국제금융역,M047
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,외환전문역1종,M210
3,금융.보험,1,금융,3,신용분석,"금융.회계.세무학, 전산학.컴퓨터공학, 응용소프트웨어공학, 통계학, 경제학","투자분석가, 신용분석가, 은행사무원",313,외환전문역2종,M211
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용관리사,M087
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용위험분석사(CRA),M090
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용분석사,M088
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,여신심사역,M093
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,자산관리사(FP),M103
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,재경관리사,M104
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,개인보험심사역,M041
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,기업보험심사역,M048
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,신용상담사,M089
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,국제금융역,M047
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,외환전문역1종,M210
3,금융.보험,1,금융,4,자산운용,"금융.회계.세무학, 경영학, 경제학",자산 운용가,314,외환전문역2종,M211
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용관리사,M087
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용위험분석사(CRA),M090
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용분석사,M088
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,여신심사역,M093
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,자산관리사(FP),M103
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,재경관리사,M104
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,개인보험심사역,M041
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,기업보험심사역,M048
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,신용상담사,M089
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,국제금융역,M047
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,외환전문역1종,M210
3,금융.보험,1,금융,5,금융영업지원,"금융.회계.세무학, 행정학, 법학","은행사무원, 신용추심원, 투자분석가, 신용분석가",315,외환전문역2종,M211
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,국제금융역(CIFS),M047
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,여신심사역,M093
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,외환전문역1종,M210
3,금융.보험,1,금융,6,중권.외환,"금융.회계.세무학, 금융.회계.세무, 금융, 경제학","증권.외환딜러, 증권 사무원, 은행 사무원",316,외환전문역2종,M211
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,보험계리사,S133
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,손해사정사(신체),S165
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,손해사정사(재물),S166
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,손해사정사(차량),S167
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용관리사,M087
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용위험분석사,M090
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용분석사,M088
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,여신심사역,M093
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,자산관리사,M082
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,재경관리사,M104
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,개인보험심사역,M041
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,기업보험심사역,M048
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,신용상담사,M089
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,국제금융역,M047
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,외환전문역1종,M210
3,금융.보험,2,보험,1,보험상품개발,"금융.회계.세무학, 경제학, 통계학, 수학","보험상품개발자, 금융상품개발자",321,외환전문역2종,M211
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,보험중개사,S135
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,보험계리사,S133
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,손해사정사(신체),S165
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,손해사정사(재물),S166
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,손해사정사(차량),S167
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용관리사,M087
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용위험분석사,M090
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용분석사,M088
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,여신심사역,M093
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,자산관리사,M082
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,재경관리사,M104
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,개인보험심사역,M041
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,기업보험심사역,M048
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,신용상담사,M089
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,국제금융역,M047
3,금융.보험,2,보험,2,보험영업.계약,금융.회계.세무학,"보험대리인 및 중개인, 보험모집인, 보험 심사원, 보험보상사무원",322,외환전문역1종,M210
